chr5D	240136151	240136262	DAP_52,DAP_54	1124	.	45.6325	119.297	112.421	2
chr5D	345938449	345938576	DAP_52,DAP_54	45	.	6.14096	10.1754	4.51884	2
chr5D	512408075	512414938	DAP_52,DAP_53,DAP_54	612	.	28.2036	67.7788	61.2394	3
chr5D	554200566	554200910	DAP_52,DAP_53,DAP_54	216	.	13.4637	27.6959	21.6438	3
chr5D	558600179	558600741	DAP_52,DAP_53,DAP_54	55	.	6.30561	11.0349	5.57332	3
chr5D	558889096	558889430	DAP_52,DAP_53,DAP_54	69	.	7.05728	12.6264	6.92761	3
chr5D	560477849	560478873	DAP_52,DAP_53,DAP_54	31	.	5.34944	8.61812	3.19787	3
chr5D	560879368	560879487	DAP_52,DAP_54	143	.	10.7352	20.3835	14.3499	2
chr6A	1030976	1038260	DAP_52,DAP_54	44	.	6.03665	10.0065	4.43509	2
chr6A	7295280	7300789	DAP_52,DAP_54	26	.	5.04745	8.01122	2.66243	2
chr6A	27078806	27095123	DAP_52,DAP_53,DAP_54	53	.	6.49747	10.9569	5.30207	3
chr6A	558990273	559007950	DAP_52,DAP_54	37	.	5.68652	9.29189	3.79122	2
chr6B	6032230	6042775	DAP_52,DAP_53	29	.	5.02841	8.55208	2.94504	2
chr6B	37658558	37666742	DAP_52,DAP_54	30	.	5.05792	8.3652	3.08618	2
chr6B	141630447	141631410	DAP_52,DAP_53,DAP_54	70	.	7.01704	12.6657	7.00103	3
chr6B	538942087	538942617	DAP_52,DAP_53,DAP_54	145	.	10.8104	20.591	14.5505	3
chr6B	700650828	700666389	DAP_52,DAP_54	37	.	5.70939	9.3119	3.75606	2
chr6B	720565745	720565878	DAP_53,DAP_54	44	.	6.09375	10.0954	4.46746	2
chr6D	27451760	27453436	DAP_52,DAP_54	49	.	6.29461	10.5618	4.95439	2
chr6D	461284664	461285088	DAP_53,DAP_54	29	.	5.22954	8.48357	2.95928	2
chr7A	43440942	43453445	DAP_52,DAP_53,DAP_54	59	.	6.57166	11.8452	5.9984	3
chr7A	49964472	49972452	DAP_52,DAP_53,DAP_54	31	.	5.12701	8.76935	3.15712	3
chr7A	266401836	266402345	DAP_52,DAP_53	74	.	7.18485	13.2949	7.41993	2
chr7A	718199851	718201123	DAP_52,DAP_54	34	.	5.54597	8.98726	3.4748	2
chr7A	730097577	730098032	DAP_53,DAP_54	31	.	5.3265	8.57962	3.18021	2
chr7A	734633197	734638266	DAP_52,DAP_53,DAP_54	22	.	4.7541	7.79631	2.28006	3
chr7A	735745914	735746436	DAP_53,DAP_54	34	.	5.43249	9.14133	3.48979	2
chr7B	279858936	279859136	DAP_52,DAP_54	34	.	5.52159	8.94689	3.45891	2
chr7B	399500925	399501047	DAP_52,DAP_53,DAP_54	766	.	33.2736	83.5416	76.6441	3
chr7B	613166809	613197696	DAP_52,DAP_53	27	.	4.94411	8.37871	2.7925	2
chr7B	620296941	620297112	DAP_52,DAP_53,DAP_54	293	.	16.3188	35.7719	29.3801	3
chr7B	622425618	622434415	DAP_52,DAP_53,DAP_54	580	.	27.3731	64.6369	58.0906	3
chr7B	648755448	648755968	DAP_52,DAP_53,DAP_54	453	.	21.9648	51.893	45.3812	3
chr7B	706665483	706675703	DAP_52,DAP_53,DAP_54	37	.	5.66175	9.25067	3.71653	3
chr7B	725841019	725844676	DAP_53,DAP_54	41	.	5.63069	9.84252	4.14952	2
chr7D	6467266	6467633	DAP_52,DAP_53,DAP_54	84	.	7.89592	14.1352	8.4013	3
chr7D	11801907	11802224	DAP_52,DAP_53,DAP_54	83	.	7.69051	14.0479	8.32324	3
chr7D	24917988	24936504	DAP_52,DAP_54	26	.	4.89916	7.71484	2.65646	2
chr7D	160551198	160552785	DAP_52,DAP_54	22	.	4.68302	7.29601	2.25312	2
chr7D	336507000	336507276	DAP_52,DAP_53,DAP_54	316	.	17.1378	38.0449	31.6291	3
chrUn	174504	179081	DAP_53,DAP_54	42	.	5.70414	9.97312	4.24052	2
chrUn	2427604	2428085	DAP_52,DAP_54	25	.	4.88062	7.67892	2.5934	2
chrUn	9645710	9646180	DAP_52,DAP_53,DAP_54	150	.	11.0289	21.0866	15.0428	3
chrUn	10946661	10947128	DAP_52,DAP_53,DAP_54	37	.	5.57533	9.39393	3.71786	3
chrUn	16182383	16184578	DAP_52,DAP_53,DAP_54	372	.	19.3304	43.7599	37.2542	3
chrUn	24146792	24156754	DAP_52,DAP_53,DAP_54	41	.	5.51948	9.35353	4.17397	3
chrUn	50987607	50993200	DAP_52,DAP_53,DAP_54	30	.	5.00074	8.25676	3.09828	3
chrUn	59137888	59139084	DAP_53,DAP_54	28	.	4.9863	8.46548	2.86884	2
chrUn	80049068	80049779	DAP_52,DAP_54	29	.	5.23443	8.37358	2.95483	2
chrUn	83251978	83252836	DAP_52,DAP_54	23	.	4.84622	7.61227	2.31913	2
chrUn	86053602	86067493	DAP_52,DAP_53	22	.	4.66092	7.79631	2.28006	2
chrUn	87465904	87473391	DAP_52,DAP_53,DAP_54	39	.	5.70451	9.3674	3.90804	3
chrUn	87832014	87884888	DAP_52,DAP_53,DAP_54	61	.	6.62516	11.7165	6.15884	3
chrUn	92588758	92595717	DAP_52,DAP_53,DAP_54	56	.	6.39064	11.4868	5.68493	3
chrUn	170112311	170112432	DAP_52,DAP_54	29	.	5.01338	8.26989	2.99782	2
chrUn	200005204	200012030	DAP_52,DAP_53,DAP_54	86	.	8.1206	14.4517	8.61167	3
chrUn	212408021	212408290	DAP_52,DAP_53	28	.	4.94628	8.38317	2.83721	2
chrUn	216065391	216065593	DAP_52,DAP_53,DAP_54	142	.	10.4753	20.3343	14.2541	3
chrUn	222743263	222743635	DAP_52,DAP_53,DAP_54	76	.	7.67808	13.4648	7.64248	3
chrUn	232377399	232377592	DAP_52,DAP_54	102	.	8.64722	16.1809	10.2813	2
chrUn	233852799	233852970	DAP_52,DAP_53,DAP_54	143	.	10.7189	20.3525	14.3095	3
chrUn	238828175	238828507	DAP_52,DAP_54	53	.	6.16585	10.7625	5.3338	2
chrUn	240726700	240726869	DAP_52,DAP_53	126	.	9.72952	18.6688	12.6608	2
chrUn	247421888	247427231	DAP_52,DAP_53,DAP_54	80	.	7.81843	13.8468	8.07644	3
chrUn	254989867	254990405	DAP_52,DAP_54	84	.	7.55756	13.9804	8.43525	2
chrUn	263672064	263672222	DAP_52,DAP_53,DAP_54	66	.	6.92821	12.3166	6.62256	3
chrUn	271453079	271454610	DAP_52,DAP_54	36	.	5.41014	9.07019	3.64363	2
chrUn	284106608	284107111	DAP_52,DAP_54	77	.	7.62672	13.5091	7.78733	2
chrUn	306882541	306886350	DAP_52,DAP_53,DAP_54	94	.	8.06411	15.1117	9.44	3
chrUn	308479154	308479743	DAP_52,DAP_53,DAP_54	29	.	5.21269	8.33675	2.93853	3
chrUn	310665380	310668796	DAP_52,DAP_53,DAP_54	69	.	6.9678	12.5095	6.91575	3
chrUn	313854061	313854299	DAP_53,DAP_54	82	.	7.58458	14.1794	8.24695	2
chrUn	319649875	319651843	DAP_52,DAP_53,DAP_54	51	.	6.43693	10.8315	5.1814	3
chrUn	329869851	329871311	DAP_52,DAP_54	27	.	5.11304	8.14364	2.78269	2
chrUn	340856605	340857317	DAP_53,DAP_54	22	.	4.72211	7.79631	2.28006	2
chrUn	347808086	347808273	DAP_52,DAP_53	46	.	5.91286	10.4051	4.63366	2
chrUn	361754421	361756039	DAP_52,DAP_54	40	.	5.51755	9.35924	4.07058	2
chrUn	364349503	364350571	DAP_52,DAP_53,DAP_54	51	.	6.29461	10.6402	5.10989	3
chrUn	369382317	369408500	DAP_52,DAP_53,DAP_54	49	.	6.04644	10.7224	4.95158	3
chrUn	372284635	372285072	DAP_53,DAP_54	22	.	4.77582	7.79631	2.28006	2
chrUn	374380440	374381804	DAP_52,DAP_53,DAP_54	32	.	5.38569	8.67392	3.21531	3
chrUn	377263889	377265479	DAP_52,DAP_53	40	.	5.4238	9.22089	4.05754	2
chrUn	380612942	380613487	DAP_53,DAP_54	38	.	5.49916	9.52692	3.81423	2
chrUn	389441570	389442156	DAP_53,DAP_54	28	.	5.16585	8.4875	2.88822	2
chrUn	390489238	390489522	DAP_52,DAP_53,DAP_54	341	.	18.6166	40.4443	34.1403	3
chrUn	400213899	400214538	DAP_52,DAP_54	31	.	5.1012	8.4526	3.15993	2
chrUn	400719181	400719969	DAP_52,DAP_53,DAP_54	65	.	7.10258	12.2784	6.55465	3
chrUn	404957923	404958118	DAP_53,DAP_54	62	.	7.01976	12.035	6.28286	2
chrUn	424355556	424356640	DAP_52,DAP_53,DAP_54	32	.	5.08924	8.47148	3.29526	3
chrUn	430066308	430066513	DAP_52,DAP_53,DAP_54	286	.	16.1721	34.9967	28.6718	3
chrUn	439417680	439418072	DAP_52,DAP_53,DAP_54	36	.	5.37966	8.91291	3.63348	3
chrUn	445156726	445156958	DAP_52,DAP_53,DAP_54	864	.	37.6885	93.2455	86.4024	3
chrUn	445811511	445811700	DAP_52,DAP_54	30	.	5.2969	8.48557	3.0238	2
chrUn	449523031	449523356	DAP_52,DAP_53,DAP_54	487	.	23.99	55.2203	48.7897	3
chrUn	451277552	451277791	DAP_52,DAP_53,DAP_54	114	.	9.45521	17.4304	11.4689	3
chrUn	451362243	451362477	DAP_52,DAP_53,DAP_54	49	.	6.0749	10.7511	4.95975	3
chrUn	454692755	454693465	DAP_52,DAP_53,DAP_54	33	.	5.46048	8.94182	3.35639	3
chrUn	454934594	454934892	DAP_53,DAP_54	36	.	5.42361	9.37494	3.68628	2
chrUn	457599212	457599617	DAP_52,DAP_53,DAP_54	70	.	7.19678	12.68	7.05656	3
chrUn	457814189	457814466	DAP_52,DAP_54	46	.	6.18951	10.3089	4.68424	2
chrUn	460786139	460786729	DAP_52,DAP_53,DAP_54	35	.	5.32204	9.17204	3.51794	3
chrUn	465563782	465564069	DAP_52,DAP_53,DAP_54	238	.	14.4827	29.9685	23.8267	3
chrUn	465624023	465624641	DAP_53,DAP_54	160	.	10.9631	22.1676	16.0012	2
chrUn	466175915	466176266	DAP_52,DAP_53,DAP_54	534	.	24.8219	59.8851	53.4123	3
chrUn	468051506	468051824	DAP_53,DAP_54	53	.	6.50939	11.0197	5.3893	2
chrUn	469152274	469152480	DAP_52,DAP_53,DAP_54	156	.	11.2798	21.6656	15.6095	3
chrUn	469392481	469403417	DAP_52,DAP_53,DAP_54	763	.	32.8611	83.1982	76.3264	3
chrUn	470094683	470095126	DAP_52,DAP_53,DAP_54	82	.	7.91398	14.0514	8.27033	3
chrUn	470405242	470405542	DAP_52,DAP_53,DAP_54	51	.	6.35388	10.7236	5.14818	3
chrUn	471897183	471897441	DAP_52,DAP_54	48	.	6.0128	10.3629	4.8914	2
chrUn	472679256	472708105	DAP_52,DAP_53,DAP_54	430	.	21.5715	49.3814	43.0092	3
chrUn	472869329	472869618	DAP_52,DAP_54	43	.	5.92379	9.81995	4.32218	2
chrUn	473208596	473208828	DAP_52,DAP_53,DAP_54	36	.	5.30515	8.91088	3.63315	3
chrUn	473319206	473319347	DAP_53,DAP_54	37	.	5.66672	9.24206	3.73085	2
chrUn	473822343	473822503	DAP_52,DAP_53	121	.	9.38592	18.2448	12.139	2
chrUn	473891229	473975320	DAP_52,DAP_53	90	.	7.91356	14.6845	9.01426	2
chrUn	474267389	474267644	DAP_52,DAP_53,DAP_54	55	.	6.37963	11.4155	5.58153	3
chrUn	474440049	474484952	DAP_52,DAP_53,DAP_54	147	.	10.5032	20.6849	14.7067	3
chrUn	474877417	474877597	DAP_52,DAP_53,DAP_54	84	.	7.72201	14.4171	8.44599	3
chrUn	474996311	474996478	DAP_52,DAP_54	40	.	5.63964	9.22136	4.00937	2
chrUn	475644012	475644176	DAP_52,DAP_53,DAP_54	90	.	8.35158	14.9128	9.01388	3
chrUn	475907584	475920730	DAP_52,DAP_53,DAP_54	190	.	12.7746	25.1771	19.0283	3
chrUn	476077554	476077687	DAP_52,DAP_53	129	.	9.67247	19.0638	12.9817	2
